"carat","cut","color","clarity","depth","table","price","x","y","z"
0.42,"Premium","G","SI1",62.7,59,920,4.75,4.72,2.97
0.42,"Very Good","I","SI1",61.2,60,626,4.78,4.82,2.94
0.53,"Very Good","D","SI2",59.3,61,1226,5.26,5.29,3.13
0.41,"Ideal","D","VVS1",62.7,56,1413,4.77,4.74,2.98
1.08,"Good","E","SI1",63.1,59,5096,6.49,6.53,4.11
0.3,"Very Good","G","VVS2",63.5,54,878,4.26,4.25,2.7
0.91,"Premium","D","SI1",62.8,57,4228,6.17,6.12,3.86
1.07,"Ideal","E","VS1",60,58,8998,6.66,6.7,4.01
0.26,"Premium","E","VVS1",60.9,59,814,4.12,4.09,2.5
0.7,"Very Good","H","VVS1",63.5,58,2682,5.63,5.59,3.56
0.33,"Ideal","E","VS2",61.5,55,738,4.47,4.5,2.76
0.38,"Ideal","G","VS2",61.5,54.4,768,4.65,4.7,2.88
0.71,"Good","G","VS2",64,55,2599,5.65,5.67,3.62
0.3,"Very Good","D","VVS2",62.9,56,752,4.27,4.29,2.69
1.25,"Very Good","H","VS2",63.3,57,7525,6.87,6.82,4.33
1.4,"Premium","I","VVS2",62,58,8467,7.22,7.16,4.46
0.38,"Ideal","I","VS1",61.5,53.9,703,4.66,4.7,2.89
0.32,"Very Good","G","SI2",62.3,58,421,4.37,4.42,2.74
0.46,"Ideal","E","SI1",62,54,905,4.97,4.99,3.09
2.14,"Very Good","D","SI2",60.3,60,18526,8.31,8.43,5.05
0.9,"Very Good","H","VS2",62,57,4155,6.1,6.16,3.8
0.36,"Ideal","D","SI1",61.2,57,851,4.63,4.59,2.82
1.2,"Premium","G","SI2",62.6,61,4250,6.73,6.68,4.2
0.83,"Ideal","G","VVS1",61.9,56,4963,6.03,6.05,3.74
1.16,"Premium","H","SI1",61.2,58,5454,6.76,6.81,4.15
1.17,"Ideal","H","SI2",62.3,57,5111,6.78,6.74,4.21
1.4,"Premium","D","VS1",62.8,58,13730,7.17,7.07,4.47
1,"Fair","G","SI1",63.1,59,4163,6.32,6.27,3.97
0.81,"Ideal","F","SI2",62.1,56,3303,5.95,6,3.71
0.44,"Very Good","F","VVS1",62.1,60,1187,4.84,4.92,3.03
1.11,"Very Good","G","SI1",60.3,60,5000,6.62,6.67,4.01
0.3,"Premium","D","VS2",60.7,60,710,4.33,4.37,2.64
0.51,"Very Good","E","VVS1",62.2,60,2579,5.08,5.12,3.17
0.33,"Premium","D","VVS1",61.8,58,1129,4.4,4.43,2.73
0.43,"Good","E","SI2",63.6,55,858,4.83,4.8,3.06
0.71,"Very Good","F","VS1",61.8,60,3017,5.66,5.7,3.51
0.3,"Ideal","E","VS2",60.6,59,603,4.3,4.34,2.62
0.23,"Very Good","D","VVS1",61.3,61,492,3.94,3.99,2.43
0.32,"Ideal","G","VVS2",62.6,57,730,4.34,4.38,2.73
0.38,"Ideal","F","VVS1",62.4,54,1096,4.66,4.7,2.92
0.26,"Ideal","E","VVS2",60.7,56,597,4.13,4.17,2.52
0.31,"Ideal","D","SI1",62,56,533,4.35,4.39,2.71
2.1,"Premium","J","VVS1",61.3,58,17606,8.29,8.24,5.07
1.22,"Premium","J","SI2",62.1,59,4509,6.82,6.77,4.22
0.35,"Ideal","E","VS2",61.7,56,767,4.52,4.56,2.8
1.09,"Premium","H","SI2",61.7,60,4496,6.57,6.59,4.06
0.9,"Ideal","E","SI1",61.7,57,4921,6.18,6.24,3.83
0.23,"Very Good","E","VVS2",61.9,60,505,3.93,3.96,2.44
0.93,"Premium","F","SI2",60,60,3333,6.36,6.31,3.8
0.3,"Good","E","VVS1",63.5,57,775,4.23,4.27,2.7
1.09,"Premium","H","VS2",59.7,58,5677,6.73,6.66,4
0.54,"Ideal","G","VVS2",62.4,53.4,1962,5.22,5.25,3.26
0.3,"Ideal","E","VVS1",61.6,55,838,4.34,4.36,2.68
0.31,"Ideal","D","SI1",62.3,54,732,4.37,4.33,2.71
0.32,"Very Good","H","VVS2",63.4,56,828,4.37,4.34,2.76
2.52,"Premium","H","SI2",62.4,57,17522,8.72,8.66,5.43
1.6,"Very Good","H","SI2",61.1,57,10340,7.55,7.5,4.6
1.73,"Premium","H","SI2",60.5,60,6968,7.79,7.71,4.69
0.41,"Ideal","F","SI2",62.6,57,603,4.68,4.77,2.96
0.5,"Very Good","F","VVS2",60.4,61,1778,5.12,5.14,3.1
1.07,"Ideal","F","VS2",62,57,6459,6.5,6.47,4.08
0.39,"Ideal","E","SI1",60.6,57,677,4.75,4.79,2.89
0.88,"Very Good","I","SI1",62.5,56,2699,6.06,6.19,3.83
1.03,"Premium","E","SI2",61.8,59,4758,6.42,6.47,3.98
0.3,"Very Good","D","VVS2",59,59,729,4.4,4.42,2.6
0.32,"Premium","G","SI1",59.6,60,477,4.43,4.46,2.65
1.01,"Premium","E","SI2",61.6,56,4751,6.45,6.4,3.96
1.01,"Very Good","F","SI1",61.3,60,5975,6.39,6.43,3.93
0.8,"Premium","D","SI2",61.1,58,3082,5.94,5.9,3.62
0.9,"Premium","I","VVS2",60.9,59,3730,6.25,6.22,3.8
1.06,"Premium","E","VS2",62.3,58,6716,6.49,6.52,4.05
1,"Premium","H","SI1",62.8,58,4816,6.38,6.36,4
1.08,"Premium","H","VS2",62.4,58,5250,6.56,6.49,4.07
1.57,"Ideal","F","SI1",61.1,55,12320,7.53,7.55,4.61
0.5,"Good","D","SI2",61.9,63,1175,5.05,5.07,3.13
0.57,"Premium","D","VS2",61.7,60,2047,5.32,5.28,3.27
0.3,"Ideal","D","SI1",61,54,709,4.35,4.34,2.65
1.26,"Premium","H","SI2",61.3,57,6350,6.96,6.87,4.24
0.79,"Ideal","G","VS1",62,56,3561,5.91,5.94,3.67
1.06,"Very Good","D","SI2",60.1,58,5293,6.6,6.64,3.98
1.62,"Premium","F","SI1",60.1,58,11733,7.63,7.59,4.57
2.2,"Premium","J","VS1",61.7,59,15201,8.34,8.3,5.13
0.27,"Very Good","E","VVS2",61.2,60,606,4.16,4.17,2.55
2.16,"Very Good","G","SI2",62.6,55,15166,8.2,8.25,5.14
0.35,"Ideal","D","VS2",62.5,56,790,4.51,4.55,2.83
0.41,"Very Good","H","VVS2",63.1,58,847,4.71,4.74,2.98
0.4,"Ideal","G","VVS1",62,56,1043,4.73,4.76,2.94
2.01,"Premium","I","SI2",62.3,59,12182,8.01,7.97,4.98
1.74,"Very Good","F","VS2",62,57,18430,7.65,7.7,4.76
0.34,"Premium","G","SI2",62.8,59,574,4.47,4.45,2.8
0.76,"Premium","G","SI2",62.6,55,1970,5.87,5.82,3.66
1.01,"Premium","G","VS2",62,59,6108,6.41,6.36,3.96
0.32,"Ideal","G","VVS1",62.4,56,842,4.36,4.39,2.73
0.37,"Premium","F","VS2",61.9,58,957,4.6,4.54,2.83
0.7,"Good","I","SI1",62.8,59,1790,5.59,5.65,3.53
1.2,"Premium","H","SI1",59.3,60,5822,7,6.92,4.13
0.3,"Very Good","G","VS1",61.4,58,605,4.32,4.35,2.66
0.34,"Ideal","E","VS1",62.8,56,702,4.46,4.49,2.81
0.43,"Ideal","D","VS1",62.1,56,1264,4.87,4.85,3.02
0.83,"Ideal","J","VS2",62.3,55,2742,6.01,6.03,3.75
0.4,"Very Good","G","VS2",61.9,59,772,4.67,4.7,2.9
1.57,"Premium","J","SI2",59.6,56,6031,7.59,7.5,4.5
0.34,"Premium","D","VS2",59.3,59,881,4.59,4.55,2.71
1.21,"Ideal","H","SI1",60.9,56,7810,6.89,6.94,4.21
0.33,"Premium","D","SI2",59.5,59,492,4.48,4.5,2.67
0.25,"Very Good","D","VS1",62.6,58,388,4.05,4.07,2.54
3.67,"Premium","I","I1",62.4,56,16193,9.86,9.81,6.13
0.9,"Good","I","VS2",62.4,65,3107,6.12,6.09,3.81
1.26,"Ideal","G","VVS1",61.1,57,10787,7.02,6.98,4.28
0.31,"Very Good","G","SI1",63,58,462,4.3,4.34,2.72
0.76,"Ideal","G","SI2",62.3,55,2489,5.83,5.89,3.65
1.29,"Ideal","F","VS1",62.3,54.4,10727,6.93,7,4.34
0.71,"Very Good","G","VS2",63.1,54,2574,5.64,5.7,3.58
0.53,"Ideal","I","SI2",61.8,54,947,5.22,5.24,3.23
1.5,"Very Good","E","VS1",59,62,15957,7.45,7.47,4.4
1.23,"Ideal","H","SI1",62.4,54,6617,6.83,6.89,4.28
0.9,"Very Good","H","SI2",59.6,59,3250,6.38,6.24,3.76
1.23,"Ideal","I","VVS1",62.1,57,7117,6.9,6.83,4.26
2,"Premium","G","SI2",60.1,62,15485,8.07,8,4.83
0.33,"Ideal","E","VS1",60,57,802,4.5,4.47,2.69
0.7,"Ideal","F","SI1",61.6,56,2319,5.73,5.67,3.51
0.42,"Ideal","E","SI1",61.5,55,773,4.82,4.9,2.99
0.41,"Ideal","D","VVS1",62.3,57,1582,4.77,4.73,2.96
0.33,"Premium","G","VVS2",61.7,58,752,4.39,4.42,2.72
0.3,"Premium","E","VS2",62,59,658,4.27,4.31,2.66
0.44,"Ideal","G","VVS2",61.8,56,1155,4.94,4.9,3.04
0.91,"Ideal","F","VS2",62.6,55,5261,6.2,6.23,3.89
1,"Very Good","I","VS1",63.3,55,4641,6.39,6.34,4.03
1.33,"Premium","E","SI2",62.5,58,7090,7.03,6.99,4.38
0.42,"Premium","D","SI2",60,61,898,4.89,4.85,2.92
0.55,"Premium","I","VVS1",61.3,59,1593,5.27,5.3,3.24
0.43,"Ideal","D","SI1",62.5,55,774,4.8,4.83,3.01
1,"Fair","G","SI2",64.7,58,3541,6.24,6.19,4.02
0.35,"Ideal","E","VVS1",62.2,56,1116,4.53,4.51,2.81
0.36,"Very Good","G","VS1",61.8,56,741,4.57,4.6,2.84
1.01,"Good","I","SI1",58.4,64,3394,6.51,6.48,3.79
0.28,"Ideal","F","VS1",60.2,56,598,4.3,4.31,2.59
0.32,"Ideal","G","VVS1",60.2,56,842,4.45,4.49,2.69
0.39,"Premium","G","VS2",61.2,60,787,4.68,4.73,2.88
0.9,"Premium","G","VS2",62.4,61,4137,6.17,6.13,3.84
0.25,"Ideal","G","VS1",62.7,56,454,4.01,4.04,2.52
1.04,"Premium","J","SI2",62,59,3669,6.49,6.47,4.02
0.4,"Premium","F","SI1",62.8,59,945,4.72,4.71,2.96
1.52,"Premium","G","VS1",61.5,58,13207,7.39,7.31,4.52
0.5,"Premium","E","SI1",62.6,56,1314,5.07,5.06,3.17
0.32,"Ideal","F","VS2",62.4,56,828,4.37,4.35,2.72
0.51,"Very Good","E","VS1",61.1,59,1839,5.14,5.2,3.16
0.42,"Ideal","G","VS1",61.3,57,984,4.81,4.78,2.94
0.44,"Very Good","E","VS1",59.7,59,1090,4.94,5.01,2.97
0.33,"Good","F","VS2",63.2,56,666,4.39,4.41,2.78
0.94,"Premium","G","SI1",61.3,61,4159,6.33,6.27,3.86
1.06,"Very Good","H","VS2",62.5,57,5783,6.47,6.49,4.05
0.35,"Ideal","G","VVS1",61.7,56,887,4.54,4.57,2.81
1,"Premium","G","VVS2",61.6,61,7762,6.38,6.35,3.92
0.52,"Ideal","E","VS1",60,56,1883,5.25,5.29,3.16
1.03,"Ideal","H","I1",61.5,57,3172,6.48,6.52,4
0.79,"Premium","G","VS1",61.3,59,3053,5.97,5.91,3.64
1.51,"Very Good","E","VS2",63.3,56,14482,7.3,7.26,4.61
1.01,"Premium","G","SI1",61,62,4672,6.49,6.4,3.93
0.71,"Very Good","E","VS1",62.1,57,3009,5.67,5.69,3.53
1.62,"Ideal","F","VS1",61.7,55,14386,7.58,7.53,4.66
1.1,"Ideal","F","SI2",62.4,56,5596,6.58,6.62,4.12
1.23,"Premium","I","VS1",61.6,58,5632,6.9,6.84,4.23
0.32,"Very Good","G","SI1",61,61,477,4.38,4.41,2.68
0.33,"Ideal","E","VVS1",62.2,55,986,4.42,4.46,2.76
0.31,"Ideal","H","IF",61.2,56,789,4.36,4.4,2.68
0.58,"Very Good","F","VS2",63,59,1667,5.27,5.39,3.36
0.5,"Fair","E","VS1",56.1,64,1950,5.31,5.28,2.97
1.25,"Ideal","G","VVS1",61.3,57,13096,6.9,6.94,4.24
0.7,"Good","F","SI1",64.3,63,2059,5.58,5.55,3.58
0.31,"Ideal","J","VS2",62.3,54,396,4.35,4.38,2.72
0.31,"Ideal","D","VS2",62.5,57,734,4.31,4.36,2.71
0.6,"Ideal","F","VS2",62.1,57,1866,5.39,5.37,3.34
1.2,"Very Good","H","SI1",62.8,58,5567,6.73,6.8,4.25
1.51,"Very Good","I","SI2",63.2,58,6914,7.31,7.27,4.61
0.9,"Good","F","SI2",61.9,62,3267,6.07,6.12,3.77
0.41,"Ideal","G","IF",61,57,1431,4.81,4.79,2.93
1.28,"Ideal","H","VVS1",61.3,55,8928,7.01,7.06,4.31
0.3,"Very Good","G","IF",63.5,55,956,4.28,4.26,2.71
0.5,"Good","G","VVS2",63.8,56,1715,5.03,5.06,3.22
0.3,"Good","H","SI1",63.9,55,421,4.24,4.27,2.72
1,"Premium","I","VS2",61.6,59,4372,6.39,6.47,3.96
0.31,"Ideal","D","SI1",62.5,53,533,4.34,4.37,2.72
0.33,"Ideal","F","VVS2",61.4,57,824,4.43,4.46,2.73
0.37,"Ideal","E","VS2",61.9,53,1041,4.65,4.62,2.87
0.9,"Very Good","H","SI2",59.5,63,3105,6.31,6.26,3.74
1.2,"Ideal","G","SI2",62.2,56,5484,6.84,6.74,4.22
0.43,"Premium","E","VS2",61.6,59,1048,4.84,4.81,2.97
1,"Very Good","F","VVS1",61.1,57,9870,6.36,6.51,3.93
2.14,"Premium","H","VS2",61.7,58,16390,8.28,8.22,5.09
0.73,"Premium","G","VS1",61.4,58,2841,5.82,5.77,3.56
0.7,"Ideal","E","VS2",62.6,57,2952,5.63,5.68,3.54
0.7,"Very Good","G","SI1",61.9,56,2042,5.68,5.73,3.53
0.35,"Ideal","D","VS2",60.9,57,829,4.51,4.55,2.76
0.42,"Premium","H","VVS1",60.9,62,1096,4.86,4.8,2.94
0.92,"Good","D","SI2",57.8,63,3335,6.36,6.4,3.69
0.9,"Very Good","I","SI2",60.4,58,3099,6.25,6.31,3.79
0.31,"Ideal","J","VVS2",62,56.1,468,4.31,4.33,2.68
0.32,"Very Good","F","VVS1",62.8,60,834,4.32,4.34,2.72
1.03,"Premium","G","VVS2",60.4,59,7729,6.58,6.56,3.97
0.52,"Premium","D","VS2",61.8,58,1868,5.2,5.15,3.2
0.7,"Very Good","F","VS2",62.4,59,2400,5.64,5.71,3.54
0.32,"Ideal","D","VS2",62.2,56,972,4.39,4.36,2.72
0.32,"Ideal","E","VS2",62.1,54,900,4.42,4.4,2.74
1.04,"Premium","I","SI1",61.8,60,4290,6.47,6.51,4.01
1.01,"Very Good","I","SI1",62.1,59,4418,6.36,6.42,3.97
0.4,"Ideal","E","VVS2",62.1,56,1158,4.7,4.73,2.93
1,"Premium","F","VS2",61.3,59,5347,6.39,6.35,3.9
1,"Good","G","VS2",63.7,57,5484,6.32,6.28,4.01
0.73,"Very Good","H","SI1",62.8,55,2196,5.71,5.75,3.6
1.01,"Good","G","VS2",63.2,64,5538,6.34,6.28,3.99
0.52,"Ideal","G","VVS2",62.1,56,1833,5.14,5.16,3.2
1.02,"Ideal","D","SI1",62.2,56,6340,6.43,6.47,4
1.21,"Premium","F","VS1",61.9,58,10245,6.82,6.76,4.2
3.5,"Ideal","H","I1",62.8,57,12587,9.65,9.59,6.03
1,"Very Good","E","SI1",61.4,60,6207,6.4,6.44,3.94
1.03,"Good","D","SI1",64.3,58,4441,6.31,6.28,4.05
0.53,"Ideal","E","SI1",61.9,55,1435,5.18,5.22,3.22
1.62,"Ideal","F","SI1",62.7,56,12828,7.5,7.44,4.68
1.35,"Ideal","G","IF",62.2,57,14616,7.07,7.11,4.41
0.3,"Ideal","H","VS1",62.1,54,526,4.32,4.35,2.69
0.3,"Ideal","F","VVS1",62.1,55,1114,4.32,4.31,2.68
0.41,"Ideal","I","SI1",61.6,56,639,4.79,4.82,2.96
0.32,"Ideal","D","VS2",62.6,55,972,4.39,4.37,2.74
0.31,"Good","D","SI1",63.5,55,571,4.27,4.3,2.72
0.55,"Ideal","H","VS2",62,55,1664,5.31,5.28,3.28
0.95,"Good","I","SI2",63.8,57,2956,6.13,6.23,3.94
1.51,"Very Good","H","SI2",60.8,58,7723,7.4,7.51,4.53
1.1,"Premium","H","SI2",62.2,58,4537,6.6,6.69,4.13
0.74,"Ideal","I","VS2",61.5,57,2459,5.81,5.86,3.59
0.31,"Premium","G","VS2",61.5,59,698,4.35,4.33,2.67
0.5,"Very Good","E","SI2",61.4,58,1154,5.09,5.11,3.13
0.54,"Ideal","H","VS2",61.9,56,1359,5.24,5.26,3.25
1.22,"Very Good","G","VS1",61.2,58,9261,6.85,6.9,4.21
0.52,"Ideal","D","SI2",61.9,55,1292,5.16,5.18,3.2
0.51,"Premium","G","VS1",62,52,1781,5.37,5.05,3.23
1.01,"Ideal","H","SI1",61.2,56,5664,6.44,6.47,3.95
0.41,"Very Good","F","VVS1",62.3,54,1161,4.75,4.79,2.97
0.71,"Ideal","E","SI2",59.3,56,2388,5.89,5.84,3.48
0.31,"Very Good","H","SI1",62.3,55,446,4.34,4.36,2.71
0.7,"Premium","F","SI2",59.8,56,2184,5.78,5.73,3.44
1.53,"Ideal","I","VS2",61.5,56,11434,7.39,7.44,4.55
0.54,"Premium","H","VVS2",60.6,60,1662,5.29,5.31,3.21
1.2,"Ideal","J","SI1",61.6,57,4831,6.79,6.87,4.21
1.51,"Very Good","J","SI1",60.6,57,7125,7.38,7.46,4.5
0.77,"Very Good","H","SI2",63.6,58,2129,5.77,5.81,3.68
0.71,"Very Good","F","VS2",62.8,57,2777,5.64,5.69,3.56
1.5,"Very Good","J","SI2",58.7,60,5902,7.46,7.54,4.4
1.06,"Ideal","I","SI1",61.9,54,4745,6.56,6.59,4.07
0.3,"Premium","D","SI1",62.3,58,709,4.32,4.28,2.68
0.52,"Premium","D","VVS2",59.8,60,2467,5.28,5.22,3.14
1.06,"Very Good","F","IF",60.6,56,9433,6.62,6.69,4.03
0.54,"Very Good","F","SI1",59.3,60,1376,5.32,5.37,3.17
0.56,"Ideal","H","VVS2",62.1,57,1745,5.26,5.3,3.27
0.96,"Premium","E","SI1",58.7,62,4365,6.41,6.39,3.76
0.26,"Ideal","G","VS1",62.1,54,456,4.1,4.14,2.56
0.34,"Ideal","D","VS2",61.9,55,802,4.49,4.52,2.79
0.52,"Ideal","G","VS2",61.3,56,1737,5.18,5.21,3.18
0.9,"Good","H","SI2",60.4,61,3114,6.14,6.22,3.73
1.01,"Good","E","VS1",64.6,58,6509,6.22,6.29,4.04
1.57,"Ideal","J","SI1",62,56,7640,7.5,7.46,4.64
0.8,"Very Good","F","SI1",63.1,58,3093,5.89,5.93,3.73
1.28,"Premium","H","SI1",62,62,6595,6.93,6.87,4.28
1.01,"Very Good","G","SI2",63.2,58,3275,6.42,6.35,4.04
0.52,"Very Good","F","VS2",63.9,57,1550,5.08,5.12,3.26
0.51,"Ideal","H","VS2",61.5,55,1375,5.16,5.18,3.18
0.3,"Good","H","VVS2",63.6,55,776,4.28,4.24,2.71
1.54,"Premium","H","VS2",61.8,59,10897,7.4,7.35,4.56
0.31,"Ideal","D","VS1",62,57,863,4.35,4.33,2.69
0.56,"Ideal","I","VVS1",61.1,55,1743,5.35,5.33,3.26
0.73,"Ideal","H","SI1",62,55,2656,5.76,5.85,3.6
0.7,"Ideal","F","VS1",61.6,56,3399,5.65,5.72,3.5
0.33,"Ideal","F","VVS1",61.8,57,955,4.43,4.47,2.75
0.3,"Premium","H","SI1",61.3,58,540,4.33,4.29,2.64
0.87,"Very Good","H","SI2",61,56,2993,6.15,6.19,3.77
0.36,"Premium","E","VS2",60.3,59,789,4.58,4.64,2.78
1.3,"Premium","J","SI1",61.9,56,5569,7.07,7.04,4.37
0.74,"Ideal","H","VS1",61.6,55,3030,5.79,5.83,3.58
1.04,"Very Good","D","SI1",63.4,55,5557,6.41,6.46,4.08
0.69,"Ideal","F","SI1",61.3,55,2459,5.72,5.74,3.51
0.91,"Fair","D","I1",66.2,57,2491,6,5.94,3.95
1.7,"Very Good","I","VS2",58.5,59,11190,7.81,7.89,4.59
1.14,"Very Good","D","SI2",59.2,61,4957,6.82,6.84,4.04
0.59,"Ideal","E","SI1",61.4,56,1789,5.39,5.36,3.3
1.41,"Very Good","G","VVS1",61.2,55,14936,7.22,7.25,4.43
0.33,"Premium","G","VVS1",60.9,60,1114,4.5,4.46,2.73
2.01,"Premium","I","SI2",60,61,13400,8.13,8.08,4.86
0.41,"Ideal","J","VS1",62.7,56,703,4.73,4.77,2.98
0.51,"Ideal","F","VVS2",61.2,56,2093,5.17,5.19,3.17
1.7,"Premium","G","VVS2",61.5,60,17228,7.64,7.59,4.68
0.3,"Premium","D","VS2",62.2,60,710,4.28,4.3,2.67
1.34,"Premium","G","SI2",60.1,61,4953,7.11,7.06,4.26
1.25,"Premium","J","SI1",62,58,5073,6.88,6.9,4.27
1.02,"Very Good","F","VS1",61.3,58,7740,6.46,6.52,3.98
0.7,"Very Good","E","VS2",63.4,59,2952,5.63,5.67,3.58
0.42,"Ideal","H","VS1",61.8,55,830,4.82,4.85,2.99
1.13,"Ideal","H","VVS2",59.7,59,7108,6.89,6.77,4.08
0.53,"Ideal","E","SI1",62,55,1607,5.21,5.17,3.22
1.09,"Premium","G","SI1",62.5,59,4322,6.56,6.53,4.09
0.3,"Ideal","F","VVS2",62.1,57,694,4.27,4.29,2.66
1.27,"Good","I","VS2",63.3,63,5923,6.82,6.87,4.33
0.71,"Very Good","H","SI2",61.8,58,2141,5.67,5.73,3.52
0.33,"Premium","E","SI1",60.9,58,743,4.5,4.46,2.73
0.7,"Good","D","VVS1",59.2,59,4198,5.76,5.79,3.42
1,"Very Good","D","SI2",62.3,56,4348,6.33,6.39,3.96
0.72,"Ideal","F","VS1",60.7,57,3759,5.79,5.87,3.54
1.02,"Premium","H","SI2",62.5,54,4284,6.44,6.4,4.01
1.25,"Premium","H","SI2",62.1,58,5950,6.93,6.86,4.28
0.43,"Very Good","D","VS1",61.2,58,1199,4.82,4.88,2.97
0.5,"Ideal","I","VVS1",62.4,53,1370,5.1,5.12,3.19
1.51,"Very Good","D","SI2",63.3,58,10362,7.25,7.28,4.6
0.78,"Very Good","F","SI2",63,57,2515,5.85,5.9,3.7
0.41,"Ideal","F","SI2",62,53,612,4.77,4.81,2.97
0.32,"Ideal","G","VVS1",62.4,56,1080,4.39,4.36,2.73
0.41,"Ideal","E","VVS2",61.5,55,1243,4.83,4.79,2.96
0.7,"Ideal","E","VVS2",62.4,54,3585,5.66,5.71,3.55
0.58,"Very Good","G","SI1",61.9,56,1379,5.35,5.39,3.32
0.53,"Ideal","E","SI1",61.2,54,1303,5.21,5.25,3.2
0.31,"Premium","I","SI1",60.1,59,537,4.41,4.38,2.64
0.31,"Premium","D","SI2",60.1,58,593,4.4,4.38,2.64
0.57,"Premium","G","VS1",60.2,57,1819,5.42,5.37,3.25
1.5,"Very Good","F","VS1",61.6,58,15022,7.35,7.43,4.55
1.18,"Premium","G","VVS2",61.6,58,9137,6.77,6.8,4.18
0.36,"Ideal","I","SI2",62.1,54,439,4.56,4.58,2.84
1.68,"Ideal","G","SI1",61.6,55,12075,7.69,7.64,4.72
0.91,"Premium","G","SI1",61.8,60,4045,6.18,6.21,3.83
0.42,"Ideal","F","VVS1",61.3,56,1389,4.83,4.82,2.96
0.41,"Very Good","G","VS1",60.6,56,976,4.83,4.87,2.94
0.33,"Ideal","E","VVS2",61,54,950,4.52,4.49,2.75
0.34,"Ideal","F","VVS2",61,56,1003,4.54,4.57,2.78
0.7,"Very Good","F","VS2",62.9,56,2400,5.66,5.73,3.58
1.04,"Ideal","G","SI1",61.9,56,5311,6.46,6.5,4.01
0.78,"Ideal","G","VS2",62.2,57,3171,5.87,5.9,3.66
0.35,"Good","E","SI2",64,55,454,4.45,4.49,2.86
1.02,"Premium","D","VS1",60.3,58,8181,6.57,6.49,3.94
1,"Premium","E","VS2",61.8,62,6860,6.47,6.44,3.99
0.37,"Ideal","D","VS2",61,56,876,4.65,4.7,2.85
0.8,"Ideal","E","SI1",61.1,56,4053,5.98,6.01,3.66
1.61,"Very Good","E","SI1",62.3,57,13047,7.43,7.47,4.64
1.52,"Very Good","F","VS2",62.7,59,14066,7.3,7.33,4.59
1.07,"Premium","F","SI2",58.2,58,4319,6.79,6.72,3.93
0.91,"Premium","E","SI2",61.6,60,3846,6.14,6.1,3.77
0.34,"Ideal","G","VS2",62.1,55,596,4.46,4.49,2.78
1.07,"Very Good","E","VS2",60.4,58,6441,6.61,6.66,4.01
1.2,"Ideal","I","VS1",59.3,57,5765,6.95,7.04,4.15
0.32,"Ideal","G","VS2",60.3,57,561,4.43,4.46,2.68
1.2,"Ideal","G","VS1",61.7,56,5766,6.84,6.77,4.2
1,"Good","F","SI2",59.4,64,3858,6.36,6.29,3.76
0.71,"Fair","G","VS2",57,66,2623,5.83,5.81,3.32
1.76,"Ideal","H","SI1",62.2,56,9974,7.73,7.7,4.8
1.03,"Ideal","E","VVS2",61.7,54,9932,6.49,6.52,4.02
0.31,"Ideal","H","VVS2",61.5,56,802,4.37,4.35,2.68
0.35,"Ideal","G","VVS1",61.7,55,849,4.54,4.57,2.81
1.02,"Very Good","F","VS1",63.6,60,7682,6.25,6.33,4
1.02,"Good","D","SI2",63.8,59,3909,6.43,6.33,4.07
0.71,"Very Good","H","SI1",62.4,58,2076,5.67,5.7,3.55
0.9,"Very Good","G","SI2",61.2,57,3391,6.19,6.23,3.8
1.14,"Very Good","E","SI2",60,54,5593,6.74,6.97,4.11
0.33,"Ideal","H","SI1",63,56,594,4.42,4.41,2.78
0.72,"Ideal","E","SI1",60.5,55,3409,5.8,5.86,3.53
0.36,"Premium","D","VS2",59.1,58,852,4.63,4.68,2.75
0.6,"Fair","G","VVS2",57.9,67,2167,5.66,5.47,3.23
0.96,"Ideal","I","VS2",59.8,57,3462,6.42,6.39,3.83
0.31,"Very Good","E","VVS1",61.2,58,890,4.35,4.38,2.67
0.42,"Ideal","F","SI1",60.9,55,773,4.84,4.88,2.96
2.24,"Premium","H","SI2",61.4,57,16656,8.43,8.35,5.15
0.34,"Good","G","SI1",63.4,57,507,4.42,4.45,2.81
1.54,"Premium","F","SI2",62,56,7486,7.51,7.4,4.62
0.56,"Premium","J","SI1",60.3,59,1050,5.34,5.3,3.21
0.26,"Ideal","G","VVS1",62.4,56,605,4.11,4.14,2.57
0.74,"Ideal","E","VS2",61.7,56,3315,5.86,5.81,3.6
0.36,"Premium","E","VVS2",61.7,59,859,4.52,4.56,2.8
1.28,"Very Good","I","SI2",62.6,58,5654,6.87,6.89,4.32
1,"Fair","H","SI1",65.5,62,2873,6.14,6.07,4
1.5,"Ideal","D","SI1",60.3,57,12206,7.37,7.4,4.45
0.34,"Ideal","D","I1",61.4,55,413,4.5,4.52,2.77
0.71,"Premium","F","VS1",61.8,59,2765,5.69,5.73,3.53
0.55,"Ideal","I","SI1",61.2,55,1320,5.28,5.33,3.25
0.36,"Premium","F","SI2",60.3,59,446,4.62,4.57,2.77
1.82,"Very Good","F","SI1",63.2,56,14545,7.71,7.64,4.85
0.3,"Ideal","E","VS2",62,53,603,4.31,4.33,2.68
1,"Fair","F","SI1",56.9,63,4688,6.45,6.52,3.69
1,"Premium","F","VS2",61.3,59,5347,6.39,6.35,3.9
2.72,"Fair","J","I1",68.2,56,6870,8.46,8.43,5.76
0.43,"Ideal","D","VS1",62.1,56,1264,4.87,4.85,3.02
1.04,"Ideal","G","VS1",61.7,56,7951,6.47,6.52,4.01
0.38,"Ideal","D","VS1",62,55,1140,4.68,4.64,2.89
